代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),,,,,
,,2016/9/12,287.9,287.9,287.9,287.9,100000000,,,,,
,,2016/9/13,286.9,286.9,286.9,286.9,100000000,,,,,
,,2016/9/14,285.95,285.95,285.95,285.95,100000000,,,,,
,,2016/9/19,284.2,284.2,284.2,284.2,100000000,,,,,
,,2016/9/20,284.55,284.55,284.55,284.55,100000000,,,,,
,,2016/9/21,284.8,284.8,284.8,284.8,100000000,,,,,
,,2016/9/22,287.2,287.2,287.2,287.2,100000000,,,,,
,,2016/9/23,288.6,288.6,288.6,288.6,100000000,,,,,
,,2016/9/26,288.3,288.3,288.3,288.3,100000000,,,,,
,,2016/9/27,288.5,288.5,288.5,288.5,100000000,,,,,
,,2016/9/28,286.05,286.05,286.05,286.05,100000000,,,,,
,,2016/9/29,285.2,285.2,285.2,285.2,100000000,,,,,
,,2016/9/30,284.75,284.75,284.75,284.75,100000000,,,,,
,,2016/10/10,273.35,273.35,273.35,273.35,100000000,,,,,
,,2016/10/11,273.55,273.55,273.55,273.55,100000000,,,,,
,,2016/10/12,273.35,273.35,273.35,273.35,100000000,,,,,
,,2016/10/13,273.4,273.4,273.4,273.4,100000000,,,,,
,,2016/10/14,273.9,273.9,273.9,273.9,100000000,,,,,
,,2016/10/17,273.3,273.3,273.3,273.3,100000000,,,,,
,,2016/10/18,274.3,274.3,274.3,274.3,100000000,,,,,
,,2016/10/19,275.05,275.05,275.05,275.05,100000000,,,,,
,,2016/10/20,277.05,277.05,277.05,277.05,100000000,,,,,
,,2016/10/21,276.4,276.4,276.4,276.4,100000000,,,,,
,,2016/10/24,276.9,276.9,276.9,276.9,100000000,,,,,
,,2016/10/25,277.5,277.5,277.5,277.5,100000000,,,,,
,,2016/10/26,279.05,279.05,279.05,279.05,100000000,,,,,
,,2016/10/27,278.1,278.1,278.1,278.1,100000000,,,,,
,,2016/10/28,278.45,278.45,278.45,278.45,100000000,,,,,
,,2016/10/31,279.35,279.35,279.35,279.35,100000000,,,,,
,,2016/11/1,279.65,279.65,279.65,279.65,100000000,,,,,
,,2016/11/2,281.95,281.95,281.95,281.95,100000000,,,,,
,,2016/11/3,283.95,283.95,283.95,283.95,100000000,,,,,
,,2016/11/4,283.25,283.25,283.25,283.25,100000000,,,,,
,,2016/11/7,283.05,283.05,283.05,283.05,100000000,,,,,
,,2016/11/8,280.85,280.85,280.85,280.85,100000000,,,,,
,,2016/11/9,287.3,287.3,287.3,287.3,100000000,,,,,
,,2016/11/10,286.45,286.45,286.45,286.45,100000000,,,,,
,,2016/11/11,282.4,282.4,282.4,282.4,100000000,,,,,
,,2016/11/14,275.2,275.2,275.2,275.2,100000000,,,,,
,,2016/11/15,274.5,274.5,274.5,274.5,100000000,,,,,
,,2016/11/16,276.35,276.35,276.35,276.35,100000000,,,,,
,,2016/11/17,276.85,276.85,276.85,276.85,100000000,,,,,
,,2016/11/18,274.95,274.95,274.95,274.95,100000000,,,,,
,,2016/11/21,274.25,274.25,274.25,274.25,100000000,,,,,
,,2016/11/22,276,276,276,276,100000000,,,,,
,,2016/11/23,276,276,276,276,100000000,,,,,
,,2016/11/24,273.8,273.8,273.8,273.8,100000000,,,,,
,,2016/11/25,271.25,271.25,271.25,271.25,100000000,,,,,
,,2016/11/28,273.2,273.2,273.2,273.2,100000000,,,,,
,,2016/11/29,273.5,273.5,273.5,273.5,100000000,,,,,
,,2016/11/30,271.3,271.3,271.3,271.3,100000000,,,,,
,,2016/12/1,269.05,269.05,269.05,269.05,100000000,,,,,
,,2016/12/2,268,268,268,268,100000000,,,,,
,,2016/12/5,269.1,269.1,269.1,269.1,100000000,,,,,
,,2016/12/6,268.25,268.25,268.25,268.25,100000000,,,,,
,,2016/12/7,268,268,268,268,100000000,,,,,
,,2016/12/8,269.75,269.75,269.75,269.75,100000000,,,,,
,,2016/12/9,269.3,269.3,269.3,269.3,100000000,,,,,
,,2016/12/12,268.25,268.25,268.25,268.25,100000000,,,,,
,,2016/12/13,268.4,268.4,268.4,268.4,100000000,,,,,
,,2016/12/14,268.75,268.75,268.75,268.75,100000000,,,,,
,,2016/12/15,267.9,267.9,267.9,267.9,100000000,,,,,
,,2016/12/16,265.3,265.3,265.3,265.3,100000000,,,,,
,,2016/12/19,266.05,266.05,266.05,266.05,100000000,,,,,
,,2016/12/20,266.15,266.15,266.15,266.15,100000000,,,,,
,,2016/12/21,263.55,263.55,263.55,263.55,100000000,,,,,
,,2016/12/22,263.85,263.85,263.85,263.85,100000000,,,,,
,,2016/12/23,263.55,263.55,263.55,263.55,100000000,,,,,
,,2016/12/26,264.05,264.05,264.05,264.05,100000000,,,,,
,,2016/12/27,265.35,265.35,265.35,265.35,100000000,,,,,
,,2016/12/28,266.55,266.55,266.55,266.55,100000000,,,,,
,,2016/12/29,267.7,267.7,267.7,267.7,100000000,,,,,
,,2016/12/30,270.35,270.35,270.35,270.35,100000000,,,,,
,,2017/1/3,270.3,270.3,270.3,270.3,100000000,,,,,
,,2017/1/4,269.95,269.95,269.95,269.95,100000000,,,,,
,,2017/1/5,269.2,269.2,269.2,269.2,100000000,,,,,
,,2017/1/6,269.3,269.3,269.3,269.3,100000000,,,,,
,,2017/1/9,269.5,269.5,269.5,269.5,100000000,,,,,
,,2017/1/10,271.15,271.15,271.15,271.15,100000000,,,,,
,,2017/1/11,271.65,271.65,271.65,271.65,100000000,,,,,
,,2017/1/12,270.7,270.7,270.7,270.7,100000000,,,,,
,,2017/1/13,271.35,271.35,271.35,271.35,100000000,,,,,
,,2017/1/16,271.7,271.7,271.7,271.7,100000000,,,,,
,,2017/1/17,273.55,273.55,273.55,273.55,100000000,,,,,
,,2017/1/18,274.1,274.1,274.1,274.1,100000000,,,,,
,,2017/1/19,271.7,271.7,271.7,271.7,100000000,,,,,
,,2017/1/20,270.95,270.95,270.95,270.95,100000000,,,,,
,,2017/1/23,272.15,272.15,272.15,272.15,100000000,,,,,
,,2017/1/24,272.7,272.7,272.7,272.7,100000000,,,,,
,,2017/1/25,270.9,270.9,270.9,270.9,100000000,,,,,
,,2017/1/26,267.95,267.95,267.95,267.95,100000000,,,,,
,,2017/2/3,271.3,271.3,271.3,271.3,100000000,,,,,
,,2017/2/6,272.7,272.7,272.7,272.7,100000000,,,,,
,,2017/2/7,275.55,275.55,275.55,275.55,100000000,,,,,
,,2017/2/8,276.65,276.65,276.65,276.65,100000000,,,,,
,,2017/2/9,278.45,278.45,278.45,278.45,100000000,,,,,
,,2017/2/10,276.6,276.6,276.6,276.6,100000000,,,,,
,,2017/2/13,276.3,276.3,276.3,276.3,100000000,,,,,
,,2017/2/14,275.25,275.25,275.25,275.25,100000000,,,,,
,,2017/2/15,275.25,275.25,275.25,275.25,100000000,,,,,
,,2017/2/16,275.4,275.4,275.4,275.4,100000000,,,,,
,,2017/2/17,277.35,277.35,277.35,277.35,100000000,,,,,
,,2017/2/20,277.35,277.35,277.35,277.35,100000000,,,,,
,,2017/2/21,277.15,277.15,277.15,277.15,100000000,,,,,
,,2017/2/22,277.05,277.05,277.05,277.05,100000000,,,,,
,,2017/2/23,277.4,277.4,277.4,277.4,100000000,,,,,
,,2017/2/24,280,280,280,280,100000000,,,,,
,,2017/2/27,281.75,281.75,281.75,281.75,100000000,,,,,
,,2017/2/28,281.85,281.85,281.85,281.85,100000000,,,,,
,,2017/3/1,280.15,280.15,280.15,280.15,100000000,,,,,
,,2017/3/2,279.25,279.25,279.25,279.25,100000000,,,,,
,,2017/3/3,278,278,278,278,100000000,,,,,
,,2017/3/6,277.3,277.3,277.3,277.3,100000000,,,,,
,,2017/3/7,276.85,276.85,276.85,276.85,100000000,,,,,
,,2017/3/8,275.05,275.05,275.05,275.05,100000000,,,,,
,,2017/3/9,273.65,273.65,273.65,273.65,100000000,,,,,
,,2017/3/10,272.35,272.35,272.35,272.35,100000000,,,,,
,,2017/3/13,272.25,272.25,272.25,272.25,100000000,,,,,
,,2017/3/14,272.65,272.65,272.65,272.65,100000000,,,,,
,,2017/3/15,272.5,272.5,272.5,272.5,100000000,,,,,
,,2017/3/16,274.95,274.95,274.95,274.95,100000000,,,,,
,,2017/3/17,277.05,277.05,277.05,277.05,100000000,,,,,
,,2017/3/20,277.8,277.8,277.8,277.8,100000000,,,,,
,,2017/3/21,277.6,277.6,277.6,277.6,100000000,,,,,
,,2017/3/22,279.25,279.25,279.25,279.25,100000000,,,,,
,,2017/3/23,279.5,279.5,279.5,279.5,100000000,,,,,
,,2017/3/24,279.3,279.3,279.3,279.3,100000000,,,,,
,,2017/3/27,280.6,280.6,280.6,280.6,100000000,,,,,
,,2017/3/28,281.5,281.5,281.5,281.5,100000000,,,,,
,,2017/3/29,281.1,281.1,281.1,281.1,100000000,,,,,
,,2017/3/30,280.65,280.65,280.65,280.65,100000000,,,,,
,,2017/3/31,279.3,279.3,279.3,279.3,100000000,,,,,
,,2017/4/5,281.1,281.1,281.1,281.1,100000000,,,,,
,,2017/4/6,280.45,280.45,280.45,280.45,100000000,,,,,
,,2017/4/7,283.05,283.05,283.05,283.05,100000000,,,,,
,,2017/4/10,283,283,283,283,100000000,,,,,
,,2017/4/11,281.95,281.95,281.95,281.95,100000000,,,,,
,,2017/4/12,285.2,285.2,285.2,285.2,100000000,,,,,
,,2017/4/13,286.6,286.6,286.6,286.6,100000000,,,,,
,,2017/4/14,287.55,287.55,287.55,287.55,100000000,,,,,
,,2017/4/17,288.15,288.15,288.15,288.15,100000000,,,,,
,,2017/4/18,286.75,286.75,286.75,286.75,100000000,,,,,
,,2017/4/19,286.55,286.55,286.55,286.55,100000000,,,,,
,,2017/4/20,285.85,285.85,285.85,285.85,100000000,,,,,
,,2017/4/21,285.8,285.8,285.8,285.8,100000000,,,,,
,,2017/4/24,285.8,285.8,285.8,285.8,100000000,,,,,
,,2017/4/25,283.75,283.75,283.75,283.75,100000000,,,,,
,,2017/4/26,282.7,282.7,282.7,282.7,100000000,,,,,
,,2017/4/27,282.8,282.8,282.8,282.8,100000000,,,,,
,,2017/4/28,282.8,282.8,282.8,282.8,100000000,,,,,
,,2017/5/2,283.9,283.9,283.9,283.9,100000000,,,,,
,,2017/5/3,283.3,283.3,283.3,283.3,100000000,,,,,
,,2017/5/4,281.05,281.05,281.05,281.05,100000000,,,,,
,,2017/5/5,278.3,278.3,278.3,278.3,100000000,,,,,
,,2017/5/8,278.6,278.6,278.6,278.6,100000000,,,,,
,,2017/5/9,278.5,278.5,278.5,278.5,100000000,,,,,
,,2017/5/10,276.75,276.75,276.75,276.75,100000000,,,,,
,,2017/5/11,277.05,277.05,277.05,277.05,100000000,,,,,
,,2017/5/12,277.75,277.75,277.75,277.75,100000000,,,,,
,,2017/5/15,278.65,278.65,278.65,278.65,100000000,,,,,
,,2017/5/16,279.75,279.75,279.75,279.75,100000000,,,,,
,,2017/5/17,280.55,280.55,280.55,280.55,100000000,,,,,
,,2017/5/18,283.4,283.4,283.4,283.4,100000000,,,,,
,,2017/5/19,282.95,282.95,282.95,282.95,100000000,,,,,
,,2017/5/22,282.9,282.9,282.9,282.9,100000000,,,,,
,,2017/5/23,284.35,284.35,284.35,284.35,100000000,,,,,
,,2017/5/24,283.2,283.2,283.2,283.2,100000000,,,,,
,,2017/5/25,282.95,282.95,282.95,282.95,100000000,,,,,
,,2017/5/26,282.5,282.5,282.5,282.5,100000000,,,,,
,,2017/5/31,282.25,282.25,282.25,282.25,100000000,,,,,
,,2017/6/1,282.05,282.05,282.05,282.05,100000000,,,,,
,,2017/6/2,281,281,281,281,100000000,,,,,
,,2017/6/5,283.85,283.85,283.85,283.85,100000000,,,,,
,,2017/6/6,285.2,285.2,285.2,285.2,100000000,,,,,
,,2017/6/7,286.7,286.7,286.7,286.7,100000000,,,,,
,,2017/6/8,286,286,286,286,100000000,,,,,
,,2017/6/9,283.55,283.55,283.55,283.55,100000000,,,,,
,,2017/6/12,281.3,281.3,281.3,281.3,100000000,,,,,
,,2017/6/13,281.05,281.05,281.05,281.05,100000000,,,,,
,,2017/6/14,281.3,281.3,281.3,281.3,100000000,,,,,
,,2017/6/15,282.15,282.15,282.15,282.15,100000000,,,,,
,,2017/6/16,279.1,279.1,279.1,279.1,100000000,,,,,
,,2017/6/19,279.1,279.1,279.1,279.1,100000000,,,,,
,,2017/6/20,278.25,278.25,278.25,278.25,100000000,,,,,
,,2017/6/21,277.95,277.95,277.95,277.95,100000000,,,,,
,,2017/6/22,279.05,279.05,279.05,279.05,100000000,,,,,
,,2017/6/23,279.9,279.9,279.9,279.9,100000000,,,,,
,,2017/6/26,280.7,280.7,280.7,280.7,100000000,,,,,
,,2017/6/27,278.55,278.55,278.55,278.55,100000000,,,,,
,,2017/6/28,278.65,278.65,278.65,278.65,100000000,,,,,
,,2017/6/29,278.35,278.35,278.35,278.35,100000000,,,,,
,,2017/6/30,276.2,276.2,276.2,276.2,100000000,,,,,
,,2017/7/3,275.1,275.1,275.1,275.1,100000000,,,,,
,,2017/7/4,272.45,272.45,272.45,272.45,100000000,,,,,
,,2017/7/5,272.6,272.6,272.6,272.6,100000000,,,,,
,,2017/7/6,272.3,272.3,272.3,272.3,100000000,,,,,
,,2017/7/7,272.3,272.3,272.3,272.3,100000000,,,,,
,,2017/7/10,269.75,269.75,269.75,269.75,100000000,,,,,
,,2017/7/11,269.9,269.9,269.9,269.9,100000000,,,,,
,,2017/7/12,270.75,270.75,270.75,270.75,100000000,,,,,
,,2017/7/13,271.6,271.6,271.6,271.6,100000000,,,,,
,,2017/7/14,270.6,270.6,270.6,270.6,100000000,,,,,
,,2017/7/17,272.85,272.85,272.85,272.85,100000000,,,,,
,,2017/7/18,273.9,273.9,273.9,273.9,100000000,,,,,
,,2017/7/19,274.15,274.15,274.15,274.15,100000000,,,,,
,,2017/7/20,274.2,274.2,274.2,274.2,100000000,,,,,
,,2017/7/21,274.95,274.95,274.95,274.95,100000000,,,,,
,,2017/7/24,276.7,276.7,276.7,276.7,100000000,,,,,
,,2017/7/25,276.65,276.65,276.65,276.65,100000000,,,,,
,,2017/7/26,275.35,275.35,275.35,275.35,100000000,,,,,
,,2017/7/27,276.75,276.75,276.75,276.75,100000000,,,,,
,,2017/7/28,277.3,277.3,277.3,277.3,100000000,,,,,
,,2017/7/31,278.35,278.35,278.35,278.35,100000000,,,,,
,,2017/8/1,278.15,278.15,278.15,278.15,100000000,,,,,
,,2017/8/2,278.25,278.25,278.25,278.25,100000000,,,,,
,,2017/8/3,277.65,277.65,277.65,277.65,100000000,,,,,
,,2017/8/4,278,278,278,278,100000000,,,,,
,,2017/8/7,276.25,276.25,276.25,276.25,100000000,,,,,
,,2017/8/8,275.95,275.95,275.95,275.95,100000000,,,,,
,,2017/8/9,275.7,275.7,275.7,275.7,100000000,,,,,
,,2017/8/10,278,278,278,278,100000000,,,,,
,,2017/8/11,279.6,279.6,279.6,279.6,100000000,,,,,
,,2017/8/14,279.6,279.6,279.6,279.6,100000000,,,,,
,,2017/8/15,278.2,278.2,278.2,278.2,100000000,,,,,
,,2017/8/16,277.15,277.15,277.15,277.15,100000000,,,,,
,,2017/8/17,278.9,278.9,278.9,278.9,100000000,,,,,
,,2017/8/18,279.75,279.75,279.75,279.75,100000000,,,,,
,,2017/8/21,280.5,280.5,280.5,280.5,100000000,,,,,
,,2017/8/22,280.05,280.05,280.05,280.05,100000000,,,,,
,,2017/8/23,279.15,279.15,279.15,279.15,100000000,,,,,
,,2017/8/24,279.5,279.5,279.5,279.5,100000000,,,,,
,,2017/8/25,279.05,279.05,279.05,279.05,100000000,,,,,
,,2017/8/28,279.2,279.2,279.2,279.2,100000000,,,,,
,,2017/8/29,282.25,282.25,282.25,282.25,100000000,,,,,
,,2017/8/30,282.2,282.2,282.2,282.2,100000000,,,,,
,,2017/8/31,282.2,282.2,282.2,282.2,100000000,,,,,
